DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,AVG_PRICE_PER_UNIT,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2019-06-24,116,116213,120456,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-16,118,118024,120814,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-24,118,118077,121127,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-03,118,118125,121420,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-21,119,119010,122208,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-27,119,119020,122247,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-13,119,119194,122907,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-16,119,119209,122963,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-27,119,119251,123099,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-07,119,119269,123185,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-20,119,119281,123241,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-19,119,119315,123357,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-03,120,120157,123674,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-22,120,120223,123741,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-29,121,121013,124038,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-31,121,121074,124114,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-14,121,121156,124203,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-03,121,121157,124204,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-25,121,121290,124372,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-07,121,121337,124425,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-16,121,121436,124562,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-01,122,122008,124699,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-22,122,122137,125437,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-10,122,122187,125742,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-10,123,123007,126170,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-19,123,123144,126682,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-23,123,123145,126684,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-30,123,123176,126812,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-14,123,123270,127183,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-12-15,123,123308,127350,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-08-31,123,123397,127703,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-22,124,124154,127890,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-23,124,124159,127894,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-28,124,124301,128050,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-20,124,124363,128109,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-01-04,124,124442,128177,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-12,125,125132,128783,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-04,125,125172,128966,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-18,125,125172,128967,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-19,125,125208,129129,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-11,125,125295,129472,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-19,125,125300,129499,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-12,125,125330,129611,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-09,126,126022,129861,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-21,126,126054,129914,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-12-18,126,126056,129916,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-24,126,126088,129967,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-18,126,126275,130217,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-05,126,126276,130218,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-20,126,126355,130334,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-27,127,127364,130448,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-31,128,128102,131200,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-24,128,128159,131579,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-23,128,128192,131842,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-30,129,129085,132714,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-07,129,129088,132741,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-28,130,130007,133676,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-02,130,130020,133728,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-04-02,130,130125,134184,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-03,130,130126,134185,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-21,130,130126,134186,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-03-03,130,130229,134617,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-20,130,130257,134726,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-02,130,130322,135002,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-11,130,130372,135218,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-01-01,131,131003,135320,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-14,131,131199,135518,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-07,133,133034,136184,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-11,133,133041,136226,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-09-03,133,133117,136740,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-17,133,133214,137425,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-06,133,133221,137478,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-05,134,134070,137776,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-16,134,134159,137919,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-15,134,134174,137945,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-17,134,134174,137946,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-16,134,134175,137948,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-08,134,134229,138022,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-22,134,134304,138152,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-09-17,134,134322,138188,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-09,134,134341,138217,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-10,135,135171,138333,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-27,136,136097,138483,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-06,136,136144,138534,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-27,136,136271,138650,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-05,136,136405,138777,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-05,136,136473,138845,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-04,137,137090,139418,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-27,137,137095,139455,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-12,137,137103,139492,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-08-01,138,138167,141544,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-29,138,138175,141614,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-14,138,138190,141704,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-09,138,138194,141730,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-31,138,138214,141866,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-14,141,141112,142349,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-26,141,141145,142381,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-12,141,141226,142470,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-14,142,142104,142847,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-11-19,142,142111,142859,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-18,142,142146,142934,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-04,142,142253,143101,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-14,142,142327,143226,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-25,143,143030,143366,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-20,143,143183,143586,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-27,143,143216,143633,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-15,143,143238,143668,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-06-28,143,143283,143739,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-09,143,143287,143751,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-08-01,144,144101,144435,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-24,144,144101,144436,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-05,145,145183,145417,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-12,145,145193,145426,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-04,145,145263,145532,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-07,145,145274,145549,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-13,145,145282,145560,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-11,145,145333,145616,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-23,145,145358,145650,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-07-29,145,145367,145660,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-14,147,147111,146380,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-08,147,147218,147051,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-27,148,148003,147212,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-25,148,148029,147299,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-29,148,148071,147444,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-06,148,148103,147567,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-06,148,148112,147600,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-18,148,148134,147670,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-08,148,148140,147700,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-02,148,148222,147979,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-12,148,148222,147980,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-23,148,148241,148053,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-05-13,148,148241,148054,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-17,148,148259,148122,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-31,148,148260,148127,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-05-07,148,148383,148564,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-03,149,149035,148632,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-15,149,149039,148638,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-10,149,149115,148763,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-04,149,149141,148795,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-02-17,149,149163,148822,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-04,149,149331,149066,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-29,150,150144,149351,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-02,150,150206,149458,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-12,150,150292,149593,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-02-09,150,150307,149619,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-30,150,150345,149682,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-03,150,150345,149683,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-17,151,151476,150166,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-07-20,152,152032,150408,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-11-06,152,152134,151100,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-31,153,153080,152248,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-04-05,153,153080,152249,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2019-05-29,153,153233,152886,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-06-21,153,153248,152933,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-24,153,153331,153284,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-10-21,154,154002,153471,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-30,154,154009,153500,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-18,154,154102,153881,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-12-19,154,154198,154277,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2018-08-23,154,154311,154728,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-01-18,154,154382,154993,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-05-30,155,155107,155701,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,YOUNG SINGLES/COUPLES,Mainstream
2018-10-24,155,155190,156246,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
2019-03-22,155,155190,156248,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,YOUNG SINGLES/COUPLES,Mainstream
